"Date","Year","X_coord","Y_coord","Year_f","week","month"
1994-01-19,1994,317712.539,4839308.387,"1994",1994-01-16,1994-01-01
1994-01-19,1994,301010.052,4836456.994,"1994",1994-01-16,1994-01-01
1994-01-19,1994,300487.435,4842717.815,"1994",1994-01-16,1994-01-01
1994-01-19,1994,305317.448,4846449.584,"1994",1994-01-16,1994-01-01
1994-01-19,1994,327135.41,4844159.067,"1994",1994-01-16,1994-01-01
1994-01-19,1994,323614.203,4841410.069,"1994",1994-01-16,1994-01-01
1994-01-19,1994,298934.875,4841781.163,"1994",1994-01-16,1994-01-01
1994-01-19,1994,305629.224,4843355.714,"1994",1994-01-16,1994-01-01
1994-01-19,1994,309386.725,4846305.029,"1994",1994-01-16,1994-01-01
1994-01-19,1994,308231.001,4845268.505,"1994",1994-01-16,1994-01-01
1994-01-19,1994,302736.03,4838187.233,"1994",1994-01-16,1994-01-01
1994-01-19,1994,324062.099,4843115.803,"1994",1994-01-16,1994-01-01
1994-01-19,1994,310115.062,4843044.186,"1994",1994-01-16,1994-01-01
1994-01-19,1994,312720.223,4845745.688,"1994",1994-01-16,1994-01-01
1994-01-19,1994,297309.99,4844165.885,"1994",1994-01-16,1994-01-01
1994-01-19,1994,299891.595,4834330.628,"1994",1994-01-16,1994-01-01
1994-01-19,1994,304362.583,4845951.25,"1994",1994-01-16,1994-01-01
1994-01-19,1994,302792.508,4835285.062,"1994",1994-01-16,1994-01-01
1994-01-19,1994,307400.328,4843701.377,"1994",1994-01-16,1994-01-01
1994-01-19,1994,306474.424,4842887.202,"1994",1994-01-16,1994-01-01
1994-01-19,1994,315315.247,4839470.008,"1994",1994-01-16,1994-01-01
1994-01-20,1994,304709.082,4829700.477,"1994",1994-01-16,1994-01-01
1994-01-20,1994,301840.219,4842394.441,"1994",1994-01-16,1994-01-01
1994-01-20,1994,314375.898,4849660.512,"1994",1994-01-16,1994-01-01
1994-01-20,1994,322795.671,4844237.924,"1994",1994-01-16,1994-01-01
1994-01-20,1994,312199.758,4840147.003,"1994",1994-01-16,1994-01-01
1994-01-20,1994,301746.536,4844271.377,"1994",1994-01-16,1994-01-01
1994-01-20,1994,308247.79,4846287.631,"1994",1994-01-16,1994-01-01
1994-01-20,1994,328326.053,4849152.52,"1994",1994-01-16,1994-01-01
1994-01-20,1994,298825.284,4836077.713,"1994",1994-01-16,1994-01-01
1994-01-20,1994,312926.394,4845951.905,"1994",1994-01-16,1994-01-01
1994-01-20,1994,313184.664,4848858.554,"1994",1994-01-16,1994-01-01
1994-01-20,1994,300275.832,4836604.255,"1994",1994-01-16,1994-01-01
1994-01-20,1994,302916.918,4844187.586,"1994",1994-01-16,1994-01-01
1994-01-20,1994,325636.41,4843879.238,"1994",1994-01-16,1994-01-01
1994-01-20,1994,300843.403,4837525.677,"1994",1994-01-16,1994-01-01
1994-01-20,1994,323887.971,4842782.495,"1994",1994-01-16,1994-01-01
1994-01-20,1994,310265.748,4849585.242,"1994",1994-01-16,1994-01-01
1994-01-21,1994,303923.684,4846768.113,"1994",1994-01-16,1994-01-01
1994-01-21,1994,298561.315,4835962.746,"1994",1994-01-16,1994-01-01
1994-01-21,1994,301129.055,4838210.228,"1994",1994-01-16,1994-01-01
1994-01-21,1994,301928.341,4840935.059,"1994",1994-01-16,1994-01-01
1994-01-21,1994,323597.487,4846210.858,"1994",1994-01-16,1994-01-01
1994-01-21,1994,316649.791,4835140.435,"1994",1994-01-16,1994-01-01
1994-01-21,1994,302415.353,4832219.903,"1994",1994-01-16,1994-01-01
1994-01-21,1994,300914.928,4832102.94,"1994",1994-01-16,1994-01-01
1994-01-21,1994,328499.456,4847312.43,"1994",1994-01-16,1994-01-01
1994-01-21,1994,311167.54,4845680.979,"1994",1994-01-16,1994-01-01
1994-01-21,1994,323577.722,4847065.794,"1994",1994-01-16,1994-01-01
1994-01-21,1994,311394.233,4845751.05,"1994",1994-01-16,1994-01-01
1994-01-21,1994,328086.507,4850068.059,"1994",1994-01-16,1994-01-01
1994-01-21,1994,310622.445,4842466.55,"1994",1994-01-16,1994-01-01
1994-01-21,1994,298671.272,4842404.101,"1994",1994-01-16,1994-01-01
1994-01-21,1994,324249.186,4843685.228,"1994",1994-01-16,1994-01-01
1994-01-21,1994,301378.6,4843640.201,"1994",1994-01-16,1994-01-01
1994-01-21,1994,317935.301,4846033.376,"1994",1994-01-16,1994-01-01
1994-01-21,1994,315991.49,4841391,"1994",1994-01-16,1994-01-01
1994-01-22,1994,305617.456,4843150.471,"1994",1994-01-16,1994-01-01
1994-01-22,1994,304898.894,4842454.639,"1994",1994-01-16,1994-01-01
1994-01-22,1994,301007.583,4829818.967,"1994",1994-01-16,1994-01-01
1994-01-22,1994,312024.074,4847554.317,"1994",1994-01-16,1994-01-01
1994-01-22,1994,313452.751,4838018.012,"1994",1994-01-16,1994-01-01
1994-01-22,1994,302160.689,4842333.979,"1994",1994-01-16,1994-01-01
1994-01-22,1994,317006.908,4843070.244,"1994",1994-01-16,1994-01-01
1994-01-22,1994,309053.224,4836592.797,"1994",1994-01-16,1994-01-01
1994-01-22,1994,308984.289,4846788.859,"1994",1994-01-16,1994-01-01
1994-01-22,1994,303324.222,4829063.688,"1994",1994-01-16,1994-01-01
1994-01-22,1994,312732.558,4844953.665,"1994",1994-01-16,1994-01-01
1994-01-22,1994,320628.343,4846651.21,"1994",1994-01-16,1994-01-01
1994-01-23,1994,317937.666,4838628.607,"1994",1994-01-23,1994-01-01
1994-01-23,1994,313923.93,4849973.869,"1994",1994-01-23,1994-01-01
1994-01-23,1994,302157.093,4835095.697,"1994",1994-01-23,1994-01-01
1994-01-23,1994,302568.037,4847341.118,"1994",1994-01-23,1994-01-01
1994-01-23,1994,313605.302,4850334.665,"1994",1994-01-23,1994-01-01
1994-01-23,1994,301859.613,4843096.909,"1994",1994-01-23,1994-01-01
1994-01-23,1994,331352.242,4848155.632,"1994",1994-01-23,1994-01-01
1994-01-23,1994,299962.691,4834509.657,"1994",1994-01-23,1994-01-01
1994-01-23,1994,304361.742,4844049.679,"1994",1994-01-23,1994-01-01
1994-01-23,1994,313310.581,4846034.151,"1994",1994-01-23,1994-01-01
1994-01-23,1994,319333.255,4848914.903,"1994",1994-01-23,1994-01-01
1994-01-23,1994,303889.944,4843258.956,"1994",1994-01-23,1994-01-01
1994-01-23,1994,313375.645,4844146.282,"1994",1994-01-23,1994-01-01
1994-01-23,1994,299089.264,4838359.275,"1994",1994-01-23,1994-01-01
1994-01-23,1994,309403.297,4840500.887,"1994",1994-01-23,1994-01-01
1994-01-23,1994,302047.64,4828643.832,"1994",1994-01-23,1994-01-01
1994-01-24,1994,303291.424,4835384.194,"1994",1994-01-23,1994-01-01
1994-01-24,1994,315424.931,4850733.332,"1994",1994-01-23,1994-01-01
1994-01-24,1994,317302.461,4846623.325,"1994",1994-01-23,1994-01-01
1994-01-24,1994,306045.346,4841530.934,"1994",1994-01-23,1994-01-01
1994-01-24,1994,301485.88,4833804.806,"1994",1994-01-23,1994-01-01
1994-01-24,1994,302338.529,4832726.645,"1994",1994-01-23,1994-01-01
1994-01-24,1994,322103.005,4844263.684,"1994",1994-01-23,1994-01-01
1994-01-24,1994,314091.962,4850195.274,"1994",1994-01-23,1994-01-01
1994-01-24,1994,308737.105,4845954.326,"1994",1994-01-23,1994-01-01
1994-01-24,1994,309220.962,4844167.05,"1994",1994-01-23,1994-01-01
1994-01-24,1994,302767.156,4846873.657,"1994",1994-01-23,1994-01-01
1994-01-24,1994,319365.891,4846121.318,"1994",1994-01-23,1994-01-01
1994-01-24,1994,316565.902,4841140.576,"1994",1994-01-23,1994-01-01
1994-01-24,1994,314440.628,4848914.109,"1994",1994-01-23,1994-01-01
1994-01-24,1994,320617.374,4843721.778,"1994",1994-01-23,1994-01-01
1994-01-24,1994,320639.407,4844927.658,"1994",1994-01-23,1994-01-01
1994-01-24,1994,303874.424,4845980.674,"1994",1994-01-23,1994-01-01
1994-01-24,1994,315549.13,4834612.684,"1994",1994-01-23,1994-01-01
1994-01-24,1994,305400.395,4846478.333,"1994",1994-01-23,1994-01-01
1994-01-24,1994,299890.399,4834330.248,"1994",1994-01-23,1994-01-01
1994-01-24,1994,309985.576,4849603.401,"1994",1994-01-23,1994-01-01
1994-01-24,1994,312647.54,4838550.896,"1994",1994-01-23,1994-01-01
1994-01-24,1994,300276.15,4834464.086,"1994",1994-01-23,1994-01-01
1994-01-24,1994,310436.178,4840800.208,"1994",1994-01-23,1994-01-01
1994-01-24,1994,311768.899,4849756.402,"1994",1994-01-23,1994-01-01
1994-01-25,1994,328191.451,4844255.441,"1994",1994-01-23,1994-01-01
1994-01-25,1994,311257.172,4842548.905,"1994",1994-01-23,1994-01-01
1994-01-25,1994,308932.535,4846587.026,"1994",1994-01-23,1994-01-01
1994-01-25,1994,306193.569,4846097.613,"1994",1994-01-23,1994-01-01
1994-01-25,1994,298578.736,4833007.779,"1994",1994-01-23,1994-01-01
1994-01-25,1994,324931.633,4844301.855,"1994",1994-01-23,1994-01-01
1994-01-25,1994,297370.339,4845230.009,"1994",1994-01-23,1994-01-01
1994-01-25,1994,315816.32,4848304.494,"1994",1994-01-23,1994-01-01
1994-01-25,1994,298040.049,4832171.676,"1994",1994-01-23,1994-01-01
1994-01-25,1994,325004.254,4846460.068,"1994",1994-01-23,1994-01-01
1994-01-25,1994,320822.013,4839665.066,"1994",1994-01-23,1994-01-01
1994-01-25,1994,305184.596,4843155.76,"1994",1994-01-23,1994-01-01
1994-01-25,1994,308753.898,4833442.547,"1994",1994-01-23,1994-01-01
1994-01-25,1994,304113.854,4830206.521,"1994",1994-01-23,1994-01-01
1994-01-25,1994,319426.856,4845171.789,"1994",1994-01-23,1994-01-01
1994-01-25,1994,322441.006,4846531.352,"1994",1994-01-23,1994-01-01
1994-01-25,1994,313956.588,4849998.058,"1994",1994-01-23,1994-01-01
1994-01-26,1994,304149.937,4843145.101,"1994",1994-01-23,1994-01-01
1994-01-26,1994,298224.157,4841678.154,"1994",1994-01-23,1994-01-01
1994-01-26,1994,312297.68,4839858.186,"1994",1994-01-23,1994-01-01
1994-01-26,1994,323860.561,4844042.365,"1994",1994-01-23,1994-01-01
1994-01-26,1994,327508.507,4844344.847,"1994",1994-01-23,1994-01-01
1994-01-26,1994,296582.895,4845466.722,"1994",1994-01-23,1994-01-01
1994-01-26,1994,307424.32,4841546.657,"1994",1994-01-23,1994-01-01
1994-01-26,1994,302865.489,4846736.525,"1994",1994-01-23,1994-01-01
1994-01-26,1994,321162.475,4840183.026,"1994",1994-01-23,1994-01-01
1994-01-26,1994,304781.352,4828674.938,"1994",1994-01-23,1994-01-01
1994-01-26,1994,302728.212,4828028.309,"1994",1994-01-23,1994-01-01
1994-01-26,1994,300522.227,4832355.618,"1994",1994-01-23,1994-01-01
1994-01-26,1994,303406.869,4834898.532,"1994",1994-01-23,1994-01-01
1994-01-27,1994,315286.343,4841781.805,"1994",1994-01-23,1994-01-01
1994-01-27,1994,319966.383,4847033.845,"1994",1994-01-23,1994-01-01
1994-01-27,1994,313749.37,4843110.031,"1994",1994-01-23,1994-01-01
1994-01-27,1994,329908.736,4845484.264,"1994",1994-01-23,1994-01-01
1994-01-27,1994,304688.713,4842060.069,"1994",1994-01-23,1994-01-01
1994-01-27,1994,315429.502,4841551.715,"1994",1994-01-23,1994-01-01
1994-01-27,1994,330694.218,4845815.241,"1994",1994-01-23,1994-01-01
1994-01-27,1994,300178.86,4843439.74,"1994",1994-01-23,1994-01-01
1994-01-27,1994,321926.841,4841910.55,"1994",1994-01-23,1994-01-01
1994-01-27,1994,321631.841,4844377.538,"1994",1994-01-23,1994-01-01
1994-01-27,1994,324469.15,4846885.008,"1994",1994-01-23,1994-01-01
1994-01-27,1994,310328.371,4843608.238,"1994",1994-01-23,1994-01-01
1994-01-27,1994,304735.72,4844183.482,"1994",1994-01-23,1994-01-01
1994-01-27,1994,315242.825,4841692.081,"1994",1994-01-23,1994-01-01
1994-01-27,1994,304742.834,4845652.774,"1994",1994-01-23,1994-01-01
1994-01-27,1994,298767.953,4835754.851,"1994",1994-01-23,1994-01-01
1994-01-27,1994,322364.197,4846446.954,"1994",1994-01-23,1994-01-01
1994-01-27,1994,297441.481,4837706.681,"1994",1994-01-23,1994-01-01
1994-01-27,1994,308691.772,4840605.6,"1994",1994-01-23,1994-01-01
1994-01-27,1994,308598.215,4845378.271,"1994",1994-01-23,1994-01-01
1994-01-27,1994,322105.538,4846488.114,"1994",1994-01-23,1994-01-01
1994-01-27,1994,309307.719,4845235.636,"1994",1994-01-23,1994-01-01
1994-01-27,1994,301185.754,4834812.565,"1994",1994-01-23,1994-01-01
1994-01-27,1994,299558.454,4843797.916,"1994",1994-01-23,1994-01-01
1994-01-28,1994,310157.912,4841460.21,"1994",1994-01-23,1994-01-01
1994-01-28,1994,315813.476,4848055,"1994",1994-01-23,1994-01-01
1994-01-28,1994,333868.749,4848982.821,"1994",1994-01-23,1994-01-01
1994-01-28,1994,306767.799,4841143.846,"1994",1994-01-23,1994-01-01
1994-01-28,1994,326874.891,4845411.605,"1994",1994-01-23,1994-01-01
1994-01-28,1994,309750.167,4844040.251,"1994",1994-01-23,1994-01-01
1994-01-28,1994,319340.932,4836773.616,"1994",1994-01-23,1994-01-01
1994-01-28,1994,314410.742,4834203.774,"1994",1994-01-23,1994-01-01
1994-01-28,1994,306783.83,4832167.301,"1994",1994-01-23,1994-01-01
1994-01-28,1994,311030.626,4840118.502,"1994",1994-01-23,1994-01-01
1994-01-28,1994,310145.319,4840929.182,"1994",1994-01-23,1994-01-01
1994-01-28,1994,321907.329,4841095.153,"1994",1994-01-23,1994-01-01
1994-01-28,1994,310222.322,4841268.951,"1994",1994-01-23,1994-01-01
1994-01-28,1994,330056.795,4846311.086,"1994",1994-01-23,1994-01-01
1994-01-29,1994,310480.92,4843101.305,"1994",1994-01-23,1994-01-01
1994-01-29,1994,304016.355,4844618.249,"1994",1994-01-23,1994-01-01
1994-01-29,1994,324317.98,4845844.344,"1994",1994-01-23,1994-01-01
1994-01-29,1994,317442.954,4849290.106,"1994",1994-01-23,1994-01-01
1994-01-29,1994,300174.407,4845065.847,"1994",1994-01-23,1994-01-01
1994-01-29,1994,302450.338,4841214.686,"1994",1994-01-23,1994-01-01
1994-01-29,1994,303222.936,4842380.144,"1994",1994-01-23,1994-01-01
1994-01-29,1994,319682.857,4846955.345,"1994",1994-01-23,1994-01-01
1994-01-29,1994,311120.984,4843336.096,"1994",1994-01-23,1994-01-01
1994-01-29,1994,321615.761,4851215.916,"1994",1994-01-23,1994-01-01
1994-01-29,1994,319364.542,4836751.331,"1994",1994-01-23,1994-01-01
1994-01-29,1994,323643.914,4841314.85,"1994",1994-01-23,1994-01-01
1994-01-29,1994,322148.465,4846527.525,"1994",1994-01-23,1994-01-01
1994-01-29,1994,310648.781,4843136.339,"1994",1994-01-23,1994-01-01
1994-01-29,1994,300407.472,4838892.167,"1994",1994-01-23,1994-01-01
1994-01-29,1994,309658.776,4844300.905,"1994",1994-01-23,1994-01-01
1994-01-29,1994,308084.47,4843479.359,"1994",1994-01-23,1994-01-01
1994-01-29,1994,327976.18,4849921.123,"1994",1994-01-23,1994-01-01
1994-01-29,1994,318305.604,4848575.474,"1994",1994-01-23,1994-01-01
1994-01-29,1994,323865.749,4843095.421,"1994",1994-01-23,1994-01-01
1994-01-29,1994,311035.374,4833498.687,"1994",1994-01-23,1994-01-01
1994-01-29,1994,301272.812,4829714.497,"1994",1994-01-23,1994-01-01
1994-01-29,1994,302293.004,4832875.919,"1994",1994-01-23,1994-01-01
1994-01-29,1994,301024.14,4838366.263,"1994",1994-01-23,1994-01-01
1994-01-29,1994,327187.304,4848115.299,"1994",1994-01-23,1994-01-01
1994-01-29,1994,306963.316,4839306.99,"1994",1994-01-23,1994-01-01
1994-01-29,1994,310245.759,4840848.635,"1994",1994-01-23,1994-01-01
1994-01-29,1994,316718.357,4847345.208,"1994",1994-01-23,1994-01-01
1994-01-29,1994,320136.582,4842859.276,"1994",1994-01-23,1994-01-01
1994-01-29,1994,312535.059,4847095.457,"1994",1994-01-23,1994-01-01
1994-01-29,1994,304651.873,4843446.429,"1994",1994-01-23,1994-01-01
1994-01-29,1994,316287,4848766.797,"1994",1994-01-23,1994-01-01
1994-01-29,1994,299230.133,4841875.152,"1994",1994-01-23,1994-01-01
1994-01-29,1994,326480.237,4847997.203,"1994",1994-01-23,1994-01-01
1994-01-29,1994,323842.525,4841246.409,"1994",1994-01-23,1994-01-01
1994-01-30,1994,306487.38,4840004.909,"1994",1994-01-30,1994-01-01
1994-01-30,1994,301309.406,4843705.034,"1994",1994-01-30,1994-01-01
1994-01-30,1994,303948.447,4840694.448,"1994",1994-01-30,1994-01-01
1994-01-30,1994,306388.546,4843307.95,"1994",1994-01-30,1994-01-01
1994-01-30,1994,321032.466,4841380.509,"1994",1994-01-30,1994-01-01
1994-01-30,1994,306487.066,4841456.437,"1994",1994-01-30,1994-01-01
1994-01-30,1994,325182.269,4845243.644,"1994",1994-01-30,1994-01-01
1994-01-30,1994,306267.749,4839885.394,"1994",1994-01-30,1994-01-01
1994-01-30,1994,310012.284,4840332.184,"1994",1994-01-30,1994-01-01
1994-01-30,1994,313201.899,4844968.636,"1994",1994-01-30,1994-01-01
1994-01-30,1994,306382.292,4843343.098,"1994",1994-01-30,1994-01-01
1994-01-30,1994,311380.313,4845746.732,"1994",1994-01-30,1994-01-01
1994-01-30,1994,315726.364,4841795.126,"1994",1994-01-30,1994-01-01
1994-01-30,1994,305621.79,4845421.267,"1994",1994-01-30,1994-01-01
1994-01-30,1994,311271.817,4843499.527,"1994",1994-01-30,1994-01-01
1994-01-30,1994,306971.89,4842143.288,"1994",1994-01-30,1994-01-01
1994-01-30,1994,309022.231,4845465.046,"1994",1994-01-30,1994-01-01
1994-01-30,1994,308049.927,4846918.229,"1994",1994-01-30,1994-01-01
1994-01-30,1994,327076.38,4843349.858,"1994",1994-01-30,1994-01-01
1994-01-30,1994,308854.116,4846186.636,"1994",1994-01-30,1994-01-01
1994-01-30,1994,327993.088,4847011.744,"1994",1994-01-30,1994-01-01
1994-01-30,1994,302338.03,4839784.467,"1994",1994-01-30,1994-01-01
1994-01-30,1994,302590.391,4847058.244,"1994",1994-01-30,1994-01-01
1994-01-30,1994,311053.795,4839313.508,"1994",1994-01-30,1994-01-01
1994-01-30,1994,325385.942,4840041.755,"1994",1994-01-30,1994-01-01
1994-01-31,1994,327507.437,4848410.682,"1994",1994-01-30,1994-01-01
1994-01-31,1994,303149.226,4835816.719,"1994",1994-01-30,1994-01-01
1994-01-31,1994,310085.004,4840911.429,"1994",1994-01-30,1994-01-01
1994-01-31,1994,305946.594,4841479.872,"1994",1994-01-30,1994-01-01
1994-01-31,1994,309701.641,4845103.334,"1994",1994-01-30,1994-01-01
1994-01-31,1994,315356.816,4851552.626,"1994",1994-01-30,1994-01-01
1994-01-31,1994,311151.724,4843860.607,"1994",1994-01-30,1994-01-01
1994-01-31,1994,310214.069,4844906.36,"1994",1994-01-30,1994-01-01
1994-01-31,1994,302882.515,4836458.893,"1994",1994-01-30,1994-01-01
1994-01-31,1994,323943.048,4839044.822,"1994",1994-01-30,1994-01-01
1994-01-31,1994,310188.313,4842718.754,"1994",1994-01-30,1994-01-01
1994-01-31,1994,306263.604,4840980.844,"1994",1994-01-30,1994-01-01
1994-01-31,1994,315408.224,4840766.695,"1994",1994-01-30,1994-01-01
1994-01-31,1994,300194.166,4842626.341,"1994",1994-01-30,1994-01-01
1994-01-31,1994,320793.703,4840339.957,"1994",1994-01-30,1994-01-01
1994-01-31,1994,306436.842,4840195.594,"1994",1994-01-30,1994-01-01
1994-01-31,1994,319445.678,4848023.576,"1994",1994-01-30,1994-01-01
1994-01-31,1994,313192.047,4845441.828,"1994",1994-01-30,1994-01-01
1994-01-31,1994,300553.868,4834659.173,"1994",1994-01-30,1994-01-01
1994-01-31,1994,324079.934,4841888.441,"1994",1994-01-30,1994-01-01
1994-01-31,1994,309060.405,4846117.351,"1994",1994-01-30,1994-01-01
1994-01-31,1994,323359.078,4844225.313,"1994",1994-01-30,1994-01-01
1994-01-31,1994,319626.648,4848391.547,"1994",1994-01-30,1994-01-01
1994-01-31,1994,312699.761,4850020.987,"1994",1994-01-30,1994-01-01
1994-01-31,1994,314593.476,4834264.16,"1994",1994-01-30,1994-01-01
1994-01-31,1994,314037.495,4839619.75,"1994",1994-01-30,1994-01-01
1994-01-31,1994,301774.888,4844531.8,"1994",1994-01-30,1994-01-01
1994-01-31,1994,325108.234,4842195.112,"1994",1994-01-30,1994-01-01
1994-01-31,1994,299396.972,4844322.238,"1994",1994-01-30,1994-01-01
1994-01-31,1994,321467.076,4839961.236,"1994",1994-01-30,1994-01-01
1994-02-01,1994,304154.665,4844496.502,"1994",1994-01-30,1994-02-01
1994-02-01,1994,315549.772,4843650.127,"1994",1994-01-30,1994-02-01
1994-02-01,1994,331173.502,4847784.339,"1994",1994-01-30,1994-02-01
1994-02-01,1994,308715.115,4840824.864,"1994",1994-01-30,1994-02-01
1994-02-01,1994,320771.648,4841424.98,"1994",1994-01-30,1994-02-01
1994-02-01,1994,299538.374,4837295.08,"1994",1994-01-30,1994-02-01
1994-02-01,1994,313841.049,4849944.325,"1994",1994-01-30,1994-02-01
1994-02-01,1994,309755.796,4845720.219,"1994",1994-01-30,1994-02-01
1994-02-01,1994,302734.829,4838186.826,"1994",1994-01-30,1994-02-01
1994-02-01,1994,305485.344,4839662.786,"1994",1994-01-30,1994-02-01
1994-02-01,1994,323393.976,4848723.773,"1994",1994-01-30,1994-02-01
1994-02-01,1994,309953.517,4849155.9,"1994",1994-01-30,1994-02-01
1994-02-01,1994,310882.512,4841966.351,"1994",1994-01-30,1994-02-01
1994-02-01,1994,320552.898,4843480.533,"1994",1994-01-30,1994-02-01
1994-02-01,1994,303790.84,4835184.954,"1994",1994-01-30,1994-02-01
1994-02-01,1994,319286.152,4848118.239,"1994",1994-01-30,1994-02-01
1994-02-01,1994,308629.954,4849167.238,"1994",1994-01-30,1994-02-01
1994-02-01,1994,320811.053,4840225.708,"1994",1994-01-30,1994-02-01
1994-02-01,1994,325336.027,4840205.425,"1994",1994-01-30,1994-02-01
1994-02-01,1994,302484.839,4835613.994,"1994",1994-01-30,1994-02-01
1994-02-01,1994,308491.517,4845748.675,"1994",1994-01-30,1994-02-01
1994-02-01,1994,299096.525,4846832.725,"1994",1994-01-30,1994-02-01
1994-02-01,1994,307790.133,4835942.502,"1994",1994-01-30,1994-02-01
1994-02-01,1994,296728.766,4845381.09,"1994",1994-01-30,1994-02-01
1994-02-01,1994,326187.918,4845793.897,"1994",1994-01-30,1994-02-01
1994-02-01,1994,313059.486,4848855.42,"1994",1994-01-30,1994-02-01
1994-02-01,1994,299397.186,4844321.597,"1994",1994-01-30,1994-02-01
1994-02-02,1994,316659.286,4843084.03,"1994",1994-01-30,1994-02-01
1994-02-02,1994,312936.02,4848171.881,"1994",1994-01-30,1994-02-01
1994-02-02,1994,298288.489,4841693.384,"1994",1994-01-30,1994-02-01
1994-02-02,1994,313093.267,4848627.184,"1994",1994-01-30,1994-02-01
1994-02-02,1994,308547.683,4839163.716,"1994",1994-01-30,1994-02-01
1994-02-02,1994,314172.075,4847526.095,"1994",1994-01-30,1994-02-01
1994-02-02,1994,299263.854,4842637.978,"1994",1994-01-30,1994-02-01
1994-02-02,1994,313246.239,4849218.651,"1994",1994-01-30,1994-02-01
1994-02-02,1994,302773.053,4832823.379,"1994",1994-01-30,1994-02-01
1994-02-02,1994,306986.125,4839803.331,"1994",1994-01-30,1994-02-01
1994-02-02,1994,313917.585,4849969.567,"1994",1994-01-30,1994-02-01
1994-02-02,1994,318237.449,4846806.717,"1994",1994-01-30,1994-02-01
1994-02-02,1994,304758.08,4833166.501,"1994",1994-01-30,1994-02-01
1994-02-02,1994,330372.398,4846744.386,"1994",1994-01-30,1994-02-01
1994-02-02,1994,322841.086,4844972.253,"1994",1994-01-30,1994-02-01
1994-02-02,1994,314435.473,4847349.449,"1994",1994-01-30,1994-02-01
1994-02-02,1994,310353.42,4849611.682,"1994",1994-01-30,1994-02-01
1994-02-03,1994,304626.666,4828265.796,"1994",1994-01-30,1994-02-01
1994-02-03,1994,311396.161,4846361.18,"1994",1994-01-30,1994-02-01
1994-02-03,1994,325182.364,4839919.609,"1994",1994-01-30,1994-02-01
1994-02-03,1994,299248.089,4837346.34,"1994",1994-01-30,1994-02-01
1994-02-03,1994,310308.893,4848682.42,"1994",1994-01-30,1994-02-01
1994-02-03,1994,308958.898,4843992.688,"1994",1994-01-30,1994-02-01
1994-02-03,1994,303581.592,4841113.113,"1994",1994-01-30,1994-02-01
1994-02-03,1994,321225.509,4840754.075,"1994",1994-01-30,1994-02-01
1994-02-03,1994,309407.152,4843449.172,"1994",1994-01-30,1994-02-01
1994-02-03,1994,321703.296,4843562.501,"1994",1994-01-30,1994-02-01
1994-02-03,1994,333331.316,4849395.17,"1994",1994-01-30,1994-02-01
1994-02-04,1994,308991.398,4845494.29,"1994",1994-01-30,1994-02-01
1994-02-04,1994,326393.866,4843896.823,"1994",1994-01-30,1994-02-01
1994-02-04,1994,315827.463,4840277.758,"1994",1994-01-30,1994-02-01
1994-02-04,1994,316171.129,4841237.616,"1994",1994-01-30,1994-02-01
1994-02-04,1994,300913.851,4834281.19,"1994",1994-01-30,1994-02-01
1994-02-04,1994,325190.824,4840661.139,"1994",1994-01-30,1994-02-01
1994-02-04,1994,328010.383,4850151.827,"1994",1994-01-30,1994-02-01
1994-02-04,1994,300178.458,4843440.923,"1994",1994-01-30,1994-02-01
1994-02-04,1994,306077.156,4842793.645,"1994",1994-01-30,1994-02-01
1994-02-04,1994,302393.717,4828463.957,"1994",1994-01-30,1994-02-01
1994-02-04,1994,325601.426,4848069.602,"1994",1994-01-30,1994-02-01
1994-02-05,1994,313934.517,4844855.452,"1994",1994-01-30,1994-02-01
1994-02-05,1994,327151.914,4847510.694,"1994",1994-01-30,1994-02-01
1994-02-05,1994,302240.934,4830014.241,"1994",1994-01-30,1994-02-01
1994-02-05,1994,313374.701,4844146.332,"1994",1994-01-30,1994-02-01
1994-02-05,1994,318060.012,4848696.52,"1994",1994-01-30,1994-02-01
1994-02-05,1994,307413.92,4843812.291,"1994",1994-01-30,1994-02-01
1994-02-05,1994,303974.54,4844262.753,"1994",1994-01-30,1994-02-01
1994-02-05,1994,307127.149,4842785.269,"1994",1994-01-30,1994-02-01
1994-02-05,1994,324036.63,4842025.222,"1994",1994-01-30,1994-02-01
1994-02-05,1994,299419.127,4841570.614,"1994",1994-01-30,1994-02-01
1994-02-06,1994,300998.83,4841218.672,"1994",1994-02-06,1994-02-01
1994-02-06,1994,310610.452,4842558.841,"1994",1994-02-06,1994-02-01
1994-02-06,1994,299017.125,4833427.846,"1994",1994-02-06,1994-02-01
1994-02-06,1994,324400.928,4844440.61,"1994",1994-02-06,1994-02-01
1994-02-06,1994,304376.912,4841337.6,"1994",1994-02-06,1994-02-01
1994-02-06,1994,298156.77,4835764.643,"1994",1994-02-06,1994-02-01
1994-02-06,1994,304870.168,4831811.37,"1994",1994-02-06,1994-02-01
1994-02-06,1994,302909.737,4827651.373,"1994",1994-02-06,1994-02-01
1994-02-06,1994,304596.857,4841388.115,"1994",1994-02-06,1994-02-01
1994-02-06,1994,319028.543,4843303.916,"1994",1994-02-06,1994-02-01
1994-02-06,1994,306196.974,4839424.407,"1994",1994-02-06,1994-02-01
1994-02-06,1994,305992.916,4846732.644,"1994",1994-02-06,1994-02-01
1994-02-06,1994,309343.6,4844448.422,"1994",1994-02-06,1994-02-01
1994-02-06,1994,322850.462,4841545.769,"1994",1994-02-06,1994-02-01
