STA,lon,lat
8799,-79.46247302,43.72118639
8800,-79.5529528,43.692254
8801,-79.24265958,43.73559197
8802,-79.52912264,43.66639562
8803,-79.23174749,43.74191623
8804,-79.34428122,43.78199502
8805,-79.49365631,43.70181721
8806,-79.52138482,43.69450989
8807,-79.57440036,43.64475262
8808,-79.35415562,43.7454125
8809,-79.27184706,43.76255528
8810,-79.26429478,43.73007629
8811,-79.35026495,43.74250263
8812,-79.52773436,43.63543959
8813,-79.44678816,43.76159738
8814,-79.25141725,43.73759759
8815,-79.21138756,43.76933081
8816,-79.51913539,43.6284921
8817,-79.31906668,43.74454653
8818,-79.36142334,43.80852207
8819,-79.32734059,43.75824112
8820,-79.29784655,43.74598453
8821,-79.55044344,43.66546761
8822,-79.46546161,43.70953774
8823,-79.22703248,43.77613571
8824,-79.29285901,43.71440604
8825,-79.53774491,43.61854685
8826,-79.56371874,43.66938272
8827,-79.39706904,43.65087774
8828,-79.37304634,43.78667547
8829,-79.51848623,43.68242235
8830,-79.23868078,43.75877334
8831,-79.5423,43.67583607
8832,-79.47037019,43.70461441
8833,-79.36156671,43.71801811
8834,-79.57007397,43.64960555
8835,-79.30609456,43.74164664
8836,-79.4447722,43.75792378
8837,-79.531835,43.63705884
8838,-79.55203842,43.59764521
8839,-79.31155791,43.76236039
8840,-79.28891802,43.74925534
8841,-79.41612064,43.75875751
8842,-79.57540187,43.66263007
8843,-79.52275219,43.59679932
8844,-79.36282748,43.7760215
8845,-79.49365296,43.75973464
8846,-79.30568742,43.75498404
8847,-79.35174062,43.73326341
8848,-79.226548,43.71974634
8849,-79.5727301,43.65740422
8850,-79.53035674,43.68448731
8851,-79.27996481,43.69870395
8852,-79.25546316,43.76851489
8853,-79.32397949,43.73370047
8854,-79.42149942,43.73565185
8855,-79.26919529,43.69179731
8856,-79.60105551,43.74747613
8857,-79.31234587,43.79735076
8858,-79.35752392,43.65983827
8859,-79.26082069,43.73003386
8860,-79.49671167,43.75821484
8861,-79.32028882,43.77397999
8862,-79.27292561,43.73294789
8863,-79.47552132,43.63922966
8864,-79.20755339,43.77243374
8865,-79.44016611,43.72608734
8866,-79.26822911,43.78412776
8867,-79.20950998,43.77135709
8868,-79.29332896,43.73777303
8869,-79.57863715,43.70883006
8870,-79.25050172,43.78864469
8871,-79.51255775,43.64044913
8872,-79.38208756,43.7813733
8873,-79.44734088,43.70445214
8874,-79.52825614,43.66439126
8875,-79.25146135,43.74708703
8876,-79.54506809,43.68441128
8877,-79.2696529,43.73527887
8878,-79.1976899,43.75907854
8879,-79.4580524,43.75904885
8880,-79.52742085,43.71065556
8881,-79.51478777,43.75411922
8882,-79.38998523,43.77469039
8883,-79.4381015,43.75345636
8884,-79.29987251,43.77811721
8885,-79.41662058,43.77090016
8886,-79.53008685,43.72063507
8887,-79.13233833,43.79959264
8888,-79.23861902,43.73041576
8889,-79.56551658,43.6972677
8890,-79.50654331,43.75463536
8891,-79.28941092,43.75885968
8892,-79.37864271,43.68714608
8893,-79.58614386,43.71754258
8894,-79.52855449,43.66448606
8895,-79.20774532,43.74541042
8896,-79.44078199,43.74665573
8897,-79.50460319,43.75579484
8898,-79.55767549,43.69028836
8899,-79.22557766,43.78230169
8900,-79.28692528,43.70683685
8901,-79.57458507,43.62678776
8902,-79.36140846,43.80852543
8903,-79.32915389,43.78047215
8904,-79.37773451,43.78107983
8905,-79.26660309,43.75818848
8906,-79.44491818,43.78552828
8907,-79.40865084,43.78332564
8908,-79.35569093,43.78048764
8909,-79.23499972,43.75184356
8910,-79.4867924,43.74605719
8911,-79.57594117,43.6871202
8912,-79.45098241,43.75899066
8913,-79.27619151,43.74743998
8914,-79.50136533,43.61157486
8915,-79.49506175,43.69803545
8916,-79.30987566,43.76544467
8917,-79.41863693,43.775687
8918,-79.38880519,43.77450984
8919,-79.22181793,43.76850982
8920,-79.54592935,43.76729808
8921,-79.12331994,43.79065259
8922,-79.21733489,43.78742512
8923,-79.54915735,43.69218683
8924,-79.59240794,43.74978502
8925,-79.48492798,43.69737012
8926,-79.54610319,43.68896707
8927,-79.34629297,43.73278605
8928,-79.49443783,43.64277639
8929,-79.39818704,43.77544129
8930,-79.19831748,43.7451329
8931,-79.49067774,43.63520526
8932,-79.24461626,43.74481793
8933,-79.27416189,43.72111401
8934,-79.35570616,43.69170684
8935,-79.57621726,43.75626796
8936,-79.54708376,43.66528399
8937,-79.56188045,43.75096171
8938,-79.54250091,43.73866978
8939,-79.25393018,43.74601892
8940,-79.26592819,43.76188468
8941,-79.54758087,43.68300917
8942,-79.3440487,43.76014972
8943,-79.32179354,43.74362242
8944,-79.53572949,43.66454149
8945,-79.21886049,43.76423418
8946,-79.39047956,43.76408485
8947,-79.59299526,43.7511242
8948,-79.45375397,43.74975557
8949,-79.42332006,43.70970018
8950,-79.44297419,43.77427774
8951,-79.48653464,43.74280684
8952,-79.31561641,43.77205039
8953,-79.3822566,43.79431233
8954,-79.41919217,43.73154578
8955,-79.42196082,43.72437448
8956,-79.46054241,43.75850986
8957,-79.39802198,43.78838972
8958,-79.55896822,43.65507539
8959,-79.38188469,43.79489022
8960,-79.47537077,43.71224447
8961,-79.38242105,43.78792518
8962,-79.2364005,43.75417082
8963,-79.42366712,43.72059869
8964,-79.42460163,43.7710314
8965,-79.38476484,43.76083005
8966,-79.54286702,43.68019112
8967,-79.22172732,43.78050169
8968,-79.44067246,43.75643411
8969,-79.40829812,43.77510251
8970,-79.52102329,43.62807153
8971,-79.39066031,43.75002451
8972,-79.53159583,43.66040873
8973,-79.42268939,43.7208157
8974,-79.54836351,43.66595325
8975,-79.50671496,43.71380862
8976,-79.48909992,43.73796861
8977,-79.55247462,43.7644349
8978,-79.5401964,43.69859361
8979,-79.30524582,43.77319427
8980,-79.42105278,43.73664965
8981,-79.28996135,43.76278086
8982,-79.54147196,43.64548024
8983,-79.44043164,43.73520264
8984,-79.39580647,43.74094208
8985,-79.22626862,43.73604454
8986,-79.53553456,43.68769126
8987,-79.42289105,43.76950397
8988,-79.45851742,43.7573608
8989,-79.5568342,43.64435632
8990,-79.39305062,43.66597645
8991,-79.25834858,43.753861
8992,-79.23502544,43.75178217
8993,-79.44243563,43.7505017
8994,-79.51842136,43.76935294
8995,-79.51364663,43.64060079
8996,-79.36576008,43.76352142
8997,-79.40425019,43.794391
8998,-79.25331132,43.75026744
8999,-79.51354459,43.71166818
9000,-79.20016971,43.74603782
9001,-79.39229966,43.65210272
9002,-79.46271528,43.75557263
9003,-79.45156917,43.71249609
9004,-79.27929038,43.69709884
9005,-79.54507323,43.73996225
9006,-79.46089859,43.76199671
9007,-79.25406825,43.75187414
9008,-79.54565739,43.68067581
9009,-79.50715157,43.63455026
9010,-79.41508193,43.75898712
9011,-79.54903649,43.59723306
9012,-79.26253472,43.73793657
9013,-79.53130567,43.76851049
9014,-79.30348403,43.73627954
9015,-79.56460593,43.63513105
9016,-79.49746669,43.76091308
9017,-79.22062544,43.74311888
9018,-79.57700262,43.75948707
9019,-79.42964378,43.72367991
9020,-79.32015766,43.7817302
9021,-79.30031884,43.76780994
9022,-79.52198025,43.71089695
9023,-79.55742924,43.66499904
9024,-79.43303568,43.74452662
9025,-79.55367081,43.66444521
9026,-79.56258353,43.71560204
9027,-79.57582936,43.7398819
9028,-79.52643778,43.76356059
9029,-79.50572896,43.74335919
9030,-79.32274434,43.78101724
9031,-79.45479308,43.78586856
9032,-79.45502157,43.72072926
9033,-79.3369116,43.79220529
9034,-79.42898564,43.71620617
9035,-79.49412189,43.73369233
9036,-79.50083162,43.62811463
9037,-79.58269087,43.72569438
9038,-79.29357438,43.76739001
9039,-79.16803406,43.76805194
9040,-79.54383377,43.63837047
9041,-79.21500679,43.73401878
9042,-79.54802338,43.69974939
9043,-79.56234839,43.65400901
9044,-79.21101165,43.74138152
9045,-79.49287889,43.73416734
9046,-79.36121987,43.65394527
9047,-79.35664552,43.74723829
9048,-79.54888891,43.63774121
9049,-79.43334598,43.71687607
9050,-79.42872871,43.71955233
9051,-79.52022557,43.65403488
9052,-79.21143969,43.74264591
9053,-79.26243651,43.75219474
9054,-79.30438265,43.76512847
9055,-79.20728432,43.74454595
9056,-79.56403821,43.72084553
9057,-79.43596681,43.74135946
9058,-79.42038047,43.70651435
9059,-79.42646825,43.77060852
9060,-79.39050012,43.74769133
9061,-79.44284254,43.79123226
9062,-79.56018072,43.75027216
9063,-79.30785757,43.75700696
9064,-79.52604811,43.6108095
9065,-79.61699136,43.7439088
9066,-79.52144573,43.74261
9067,-79.43174897,43.74536305
9068,-79.56006517,43.74967223
9069,-79.28167717,43.74239418
9070,-79.23521958,43.73192439
9071,-79.31861633,43.77174252
9072,-79.42800116,43.73511143
9073,-79.29083367,43.79935798
9074,-79.43233216,43.74664187
9075,-79.41395465,43.75742462
9076,-79.30857384,43.76001506
9077,-79.42685152,43.77052268
9078,-79.27192569,43.73710489
9079,-79.53834303,43.66245802
9080,-79.3053541,43.73765389
9081,-79.31129802,43.7397041
9082,-79.39384863,43.75128302
9083,-79.44734545,43.76315063
9084,-79.43698893,43.72223079
9085,-79.4031934,43.74202031
9086,-79.43099278,43.74566539
9087,-79.29153726,43.74694053
9088,-79.4864438,43.71918741
9089,-79.35874195,43.80066232
9090,-79.2848747,43.76014461
9091,-79.39614984,43.74993313
9092,-79.58945998,43.74619315
9093,-79.43099519,43.74567106
9094,-79.32834788,43.78567691
9095,-79.29775522,43.79644162
9096,-79.42204988,43.7837308
9097,-79.24853581,43.76872229
9098,-79.4487001,43.71186536
9099,-79.49068446,43.74771042
9100,-79.33049621,43.7504761
9101,-79.49959297,43.66126021
9102,-79.21112302,43.75977092
9103,-79.29110783,43.79999778
9104,-79.2488913,43.70690153
9105,-79.48275701,43.72993118
9106,-79.45316469,43.70725655
9107,-79.37102485,43.76350982
9108,-79.1385111,43.78188232
9109,-79.25446678,43.76976169
9110,-79.31028322,43.78187056
9111,-79.26719624,43.73408798
9112,-79.36238141,43.65639859
9113,-79.58880826,43.70189766
9114,-79.43940143,43.79048695
9115,-79.31259735,43.77497715
9116,-79.39745938,43.79268713
9117,-79.3633147,43.80304137
9118,-79.53996519,43.77152736
9119,-79.38446478,43.79511738
9120,-79.26198198,43.76647921
9121,-79.29562392,43.77365323
9122,-79.3979106,43.70818289
9123,-79.13839768,43.78161236
9124,-79.54569552,43.65762995
9125,-79.45804202,43.70260561
9126,-79.46896075,43.72674439
9127,-79.2880491,43.75552246
9128,-79.43104713,43.70887954
9129,-79.34731803,43.73372553
9130,-79.32006176,43.73540706
9131,-79.55766907,43.66442011
9132,-79.45530693,43.75636006
9133,-79.23992923,43.75035997
9134,-79.29564269,43.73779114
9135,-79.28694227,43.70687501
9136,-79.18229806,43.76314481
9137,-79.60162238,43.74959795
9138,-79.24611208,43.76165741
9139,-79.44091148,43.75175565
9140,-79.53061729,43.63733276
9141,-79.43496788,43.78846506
9142,-79.5164364,43.69071308
9143,-79.44217178,43.78077459
9144,-79.35623301,43.80744172
9145,-79.46424302,43.7627344
9146,-79.52908213,43.60585023
9147,-79.59509436,43.70128531
9148,-79.52459771,43.69405295
9149,-79.49366466,43.73135571
9150,-79.35068764,43.74250156
9151,-79.39501545,43.7981561
9152,-79.366405,43.78946134
9153,-79.25582503,43.74439365
9154,-79.45699515,43.78810238
9155,-79.21716108,43.77510118
9156,-79.51822889,43.68914793
9157,-79.26003954,43.71856676
9158,-79.37577351,43.65996964
9159,-79.50109592,43.72392276
9160,-79.37670144,43.66229098
9161,-79.49117678,43.63082772
9162,-79.41243315,43.79458062
9163,-79.39694107,43.77002131
9164,-79.40495308,43.64274888
9165,-79.28693574,43.75633304
9166,-79.26659805,43.75818952
9167,-79.23648376,43.74642774
9168,-79.56703739,43.69890775
9169,-79.40260986,43.66977491
9170,-79.48507176,43.73317925
9171,-79.46134884,43.72078762
9172,-79.41222633,43.79295526
9173,-79.24739039,43.70711997
9174,-79.42681841,43.75559587
9175,-79.51957625,43.72580284
9176,-79.43511375,43.70487481
9177,-79.55638891,43.66540815
9178,-79.18511131,43.75976422
9179,-79.39501383,43.79814872
9180,-79.58856761,43.68183577
9181,-79.21561726,43.74401027
9182,-79.22791765,43.74321435
9183,-79.49406773,43.75425731
9184,-79.55547524,43.73407562
9185,-79.41576205,43.77347822
9186,-79.26810919,43.73849178
9187,-79.40355376,43.75379821
9188,-79.39997568,43.78324027
9189,-79.5699673,43.74123089
9190,-79.22343421,43.73780397
9191,-79.29547009,43.71387669
9192,-79.55774558,43.69746842
9193,-79.51350188,43.70872104
9194,-79.56921673,43.72789145
9195,-79.45215667,43.77993202
9196,-79.37888478,43.77086561
9197,-79.42686638,43.77051934
9198,-79.55980252,43.65698116
9199,-79.49601287,43.63213406
9200,-79.49612052,43.61818572
9201,-79.42484091,43.78717709
9202,-79.14320035,43.79501484
9203,-79.53046625,43.70028101
9204,-79.20662378,43.76396117
9205,-79.37461594,43.78640046
9206,-79.59944761,43.74889388
9207,-79.24762036,43.76202934
9208,-79.4360299,43.71975377
9209,-79.5327519,43.60519411
9210,-79.55265331,43.66029929
9211,-79.34950431,43.73809664
9212,-79.56281922,43.71916806
9213,-79.56372149,43.66748797
9214,-79.55210136,43.74201259
9215,-79.53078149,43.66067521
9216,-79.54850923,43.63495755
9217,-79.55286433,43.63404031
9218,-79.27817215,43.7430868
9219,-79.49529162,43.76144444
9220,-79.51136836,43.64309546
9221,-79.3430201,43.75646599
9222,-79.38413934,43.75531862
9223,-79.5392459,43.73841694
9224,-79.35261439,43.77224783
9225,-79.55025767,43.7010067
9226,-79.27892153,43.74352856
9227,-79.31514156,43.75791506
9228,-79.53526296,43.66714453
9229,-79.51946081,43.64124828
9230,-79.24683983,43.7415571
9231,-79.57399341,43.64869379
9232,-79.43705948,43.76756665
9233,-79.50464385,43.74393647
9234,-79.31874977,43.77342693
9235,-79.44338354,43.76875227
9236,-79.55205325,43.71502949
9237,-79.33438727,43.76541965
9238,-79.56861578,43.75397563
9239,-79.50847148,43.73285423
9240,-79.39567856,43.8032643
9241,-79.57241218,43.65312321
9242,-79.47825951,43.71612992
9243,-79.42013897,43.66124139
9244,-79.26374702,43.73705104
9245,-79.4345055,43.77342357
9246,-79.52817134,43.76590437
9247,-79.40616014,43.66815468
9248,-79.55357015,43.65277505
9249,-79.52085265,43.67337601
9250,-79.52693556,43.59436143
9251,-79.39845448,43.77822251
9252,-79.56662014,43.7168896
9253,-79.21589858,43.76614931
9254,-79.30236911,43.77424084
9255,-79.45012277,43.76343938
9256,-79.42239303,43.739811
9257,-79.37812988,43.76679421
9258,-79.36211552,43.74244626
9259,-79.26574958,43.70234212
9260,-79.43882392,43.72452466
9261,-79.54145869,43.66884211
9262,-79.30524909,43.75555119
9263,-79.53005052,43.69077019
9264,-79.43134872,43.77523843
9265,-79.35773929,43.74975377
9266,-79.31784454,43.76464043
9267,-79.51830191,43.69250468
9268,-79.20172093,43.73893956
9269,-79.49912029,43.7403781
9270,-79.47729573,43.71767347
9271,-79.3483234,43.77366596
9272,-79.59459404,43.74714721
9273,-79.58885441,43.74632683
9274,-79.54792167,43.63613742
9275,-79.26677222,43.73424496
9276,-79.27282552,43.73824821
9277,-79.42811403,43.76594454
9278,-79.27875604,43.70009623
9279,-79.55703983,43.68360022
9280,-79.56584882,43.63140928
9281,-79.47729403,43.71766618
9282,-79.50736792,43.63507747
9283,-79.27514395,43.72643408
9284,-79.29854177,43.77904496
9285,-79.35621207,43.66170107
9286,-79.34829907,43.73523714
9287,-79.16716061,43.76874555
9288,-79.51326585,43.61006149
9289,-79.37060006,43.73406024
9290,-79.46700046,43.73727914
9291,-79.54804508,43.64319057
9292,-79.41201924,43.79446794
9293,-79.42367641,43.7257347
9294,-79.54927365,43.63096961
9295,-79.22845476,43.72377763
9296,-79.56334182,43.62080519
9297,-79.2180774,43.73231442
9298,-79.42415964,43.7449242
9299,-79.24718185,43.75027469
9300,-79.28714881,43.80361274
9301,-79.47705415,43.71452822
9302,-79.23147219,43.75411875
9303,-79.46452503,43.72772147
9304,-79.32016121,43.7448085
9305,-79.57411419,43.67676832
9306,-79.23608706,43.74548875
9307,-79.43540915,43.72805401
9308,-79.5599549,43.65293444
9309,-79.40026422,43.77497319
9310,-79.25242226,43.73408484
9311,-79.42134287,43.73195637
9312,-79.4797447,43.73017076
9313,-79.21514762,43.75702854
9314,-79.50848388,43.72624447
9315,-79.32371161,43.78306809
9316,-79.57589819,43.76193081
9317,-79.42246239,43.72597896
9318,-79.23639717,43.75119571
9319,-79.28587576,43.75883674
9320,-79.28041239,43.76397674
9321,-79.32844252,43.78062814
9322,-79.33573061,43.73278261
9323,-79.45360495,43.7501427
9324,-79.37178373,43.77225247
9325,-79.56201817,43.71629477
9326,-79.37959366,43.78172274
9327,-79.53875513,43.72331055
9328,-79.58892735,43.75404018
9329,-79.55010572,43.7044917
9330,-79.51170191,43.67803065
9331,-79.39854161,43.78888736
9332,-79.40234866,43.73849942
9333,-79.58578393,43.72212625
9334,-79.29913842,43.77528522
9335,-79.49781142,43.76429532
9336,-79.54936835,43.59649135
9337,-79.51613821,43.63992587
9338,-79.51120811,43.63601522
9339,-79.52383389,43.76258907
9340,-79.21702397,43.73868802
9341,-79.38252989,43.74410948
9342,-79.42685338,43.78836921
9343,-79.51178332,43.67829325
9344,-79.25068552,43.75289876
9345,-79.44968887,43.71757459
9346,-79.42068449,43.76999666
9347,-79.52511722,43.76128652
9348,-79.40220198,43.76785237
9349,-79.52688749,43.74921988
9350,-79.40233698,43.73850889
9351,-79.53547817,43.59389052
9352,-79.2980725,43.72719794
9353,-79.39944573,43.74057428
9354,-79.42844409,43.7247962
9355,-79.5256029,43.68462781
9356,-79.28721869,43.71234799
9357,-79.28643179,43.75765802
9358,-79.55733338,43.73378598
9359,-79.56733921,43.75609694
9360,-79.55345939,43.64033321
9361,-79.24399141,43.76396257
9362,-79.29887419,43.73499141
9363,-79.22241069,43.72797801
9364,-79.5341224,43.69992755
9365,-79.14144608,43.79352343
9366,-79.23681393,43.75451907
9367,-79.51660685,43.69067431
9368,-79.36398433,43.65450751
9369,-79.28768653,43.79962369
9370,-79.54206399,43.69249385
9371,-79.37626526,43.75898811
9372,-79.33887516,43.77967961
9373,-79.52200131,43.72554314
9374,-79.36371899,43.65401824
9375,-79.42329538,43.76941175
9376,-79.3141337,43.77258476
9377,-79.2903229,43.79816235
9378,-79.25055226,43.78905263
9379,-79.23853363,43.73871831
9380,-79.30124722,43.74082007
9381,-79.37686127,43.75263446
9382,-79.56495547,43.71907419
9383,-79.42083481,43.7330534
9384,-79.46150077,43.68632841
9385,-79.36659729,43.79890861
9386,-79.30906406,43.75133238
9387,-79.25599466,43.73288664
9388,-79.44029829,43.75188635
9389,-79.45871535,43.76634721
9390,-79.45252708,43.71920831
9391,-79.25189361,43.72924767
9392,-79.41967197,43.75329416
9393,-79.25132655,43.73152647
9394,-79.45932245,43.76333302
9395,-79.56367828,43.65958414
9396,-79.4261105,43.69923774
9397,-79.24647549,43.73315035
9398,-79.39133552,43.76499586
9399,-79.44173816,43.78320482
9400,-79.38222634,43.77015183
9401,-79.32806312,43.76698679
9402,-79.43030728,43.76545643
9403,-79.23109591,43.73602031
9404,-79.25322676,43.72644229
9405,-79.48330572,43.75464238
9406,-79.48044823,43.75565791
9407,-79.60401232,43.74931281
9408,-79.21078953,43.7408568
9409,-79.46001907,43.7874481
9410,-79.42533666,43.72545116
9411,-79.32381697,43.7612223
9412,-79.5420616,43.69248805
9413,-79.42764366,43.78724994
9414,-79.54423587,43.65427481
9415,-79.35232006,43.78898005
9416,-79.4572476,43.75019659
9417,-79.25774138,43.75506528
9418,-79.25879197,43.75776513
9419,-79.42686824,43.78836585
9420,-79.46144487,43.72841101
9421,-79.33581451,43.73419906
9422,-79.56643974,43.72574287
9423,-79.31571464,43.74736762
9424,-79.42946444,43.69511857
9425,-79.39295861,43.75145276
9426,-79.57388594,43.64104195
9427,-79.53561403,43.60869055
9428,-79.29909319,43.79793848
9429,-79.55890598,43.69311189
9430,-79.53554814,43.73517993
9431,-79.56029767,43.75184693
9432,-79.31025,43.75307394
9433,-79.27380349,43.75478024
9434,-79.57911386,43.62886284
9435,-79.43919331,43.77261093
9436,-79.26072803,43.70982717
9437,-79.30186512,43.75271193
9438,-79.40113193,43.76111137
9439,-79.50360886,43.71614543
9440,-79.57418087,43.62692355
9441,-79.36553967,43.79930005
9442,-79.23639584,43.73164292
9443,-79.50712742,43.73043058
9444,-79.37884159,43.75482965
9445,-79.47451823,43.71707584
9446,-79.48647196,43.71053071
9447,-79.30277983,43.74162988
9448,-79.44880765,43.69522339
9449,-79.49781919,43.68116049
9450,-79.33685366,43.79780403
9451,-79.4290256,43.71948946
9452,-79.53260153,43.69614482
9453,-79.43218069,43.74248895
9454,-79.57418281,43.76210411
9455,-79.43990996,43.71271235
9456,-79.5543644,43.63484986
9457,-79.5714419,43.73859989
9458,-79.22123566,43.78179973
9459,-79.44601481,43.75528279
9460,-79.53190326,43.62437837
9461,-79.52884247,43.66127891
9462,-79.54048472,43.65689096
9463,-79.37506934,43.65248653
9464,-79.42593599,43.79663301
9465,-79.57230247,43.70848615
9466,-79.43744169,43.72307438
9467,-79.31788229,43.77403831
9468,-79.30708797,43.77424111
9469,-79.49946445,43.69839884
9470,-79.39099763,43.76600046
9471,-79.38213872,43.7182269
9472,-79.5432538,43.66433352
9473,-79.54455934,43.6398044
9474,-79.53108227,43.59183502
9475,-79.53105068,43.5918272
9476,-79.25157076,43.70371431
9477,-79.51316011,43.63025455
9478,-79.52922216,43.76699966
9479,-79.50952344,43.75710959
9480,-79.21027383,43.73846971
9481,-79.39231156,43.67354461
9482,-79.37717954,43.73596132
9483,-79.39742546,43.65101602
9484,-79.53478669,43.65687753
9485,-79.4022023,43.79040064
9486,-79.44869091,43.78533694
9487,-79.51940771,43.60396694
9488,-79.21398989,43.74739358
9489,-79.51011056,43.64449761
9490,-79.20203571,43.7444214
9491,-79.56340514,43.68665617
9492,-79.2834017,43.79712803
9493,-79.5411675,43.70065912
9494,-79.45014023,43.70958712
9495,-79.50362258,43.71613763
9496,-79.2848663,43.69601186
9497,-79.36539005,43.62100888
9498,-79.56725319,43.64459911
9499,-79.21886881,43.74327588
9500,-79.32171609,43.78133195
9501,-79.53690463,43.68491358
9502,-79.38795579,43.77457321
9503,-79.34591443,43.72864653
9504,-79.27159188,43.7085864
9505,-79.38324125,43.67823404
9506,-79.27055056,43.8125916
9507,-79.58550544,43.64839096
9508,-79.33347387,43.7981572
9509,-79.32573082,43.78120938
9510,-79.47075589,43.70586112
9511,-79.28097736,43.69531576
9512,-79.56215778,43.75520549
9513,-79.54671704,43.75120687
9514,-79.48977436,43.75824887
9515,-79.32454074,43.81388248
9516,-79.30661962,43.82372293
9517,-79.2559284,43.79344701
9518,-79.43045885,43.72917107
9519,-79.42810003,43.76019952
9520,-79.56807955,43.63778092
9521,-79.27484695,43.81294699
9522,-79.43155928,43.78922227
9523,-79.30664221,43.82371776
9524,-79.5000261,43.72887878
9525,-79.43035508,43.73924388
9526,-79.46156978,43.76641967
9527,-79.27699316,43.76267956
9528,-79.338615,43.65252115
9529,-79.32971406,43.79614571
9530,-79.49645158,43.76459738
9531,-79.23522328,43.72562639
9532,-79.23618779,43.72443662
9533,-79.23424769,43.72631111
9534,-79.34829782,43.73523599
9535,-79.41955846,43.74566244
9536,-79.42055531,43.73059809
9537,-79.32852755,43.78672402
9538,-79.44283757,43.74371654
9539,-79.29104695,43.77548795
9540,-79.37916624,43.6628842
9541,-79.38140552,43.75655991
9542,-79.42535252,43.70653616
9543,-79.359861,43.74370893
9544,-79.55217785,43.74720471
9545,-79.52371092,43.74894595
9546,-79.3490217,43.79170694
9547,-79.21862839,43.73362093
9548,-79.51938096,43.74984754
9549,-79.58636242,43.69369151
9550,-79.48689189,43.71402083
9551,-79.43094611,43.70985348
9552,-79.35506349,43.75418708
9553,-79.50097943,43.62495763
9554,-79.31799067,43.72588643
9555,-79.51397382,43.67513098
9556,-79.26850452,43.76309609
9557,-79.56928596,43.71741568
9558,-79.25232751,43.73997165
9559,-79.39012114,43.67821032
9560,-79.28448202,43.68567372
9561,-79.20457811,43.79329693
9562,-79.4035728,43.78245998
9563,-79.53188845,43.62438174
9564,-79.29703985,43.79663031
9565,-79.56969609,43.76461361
9566,-79.50787119,43.73202734
9567,-79.52712404,43.63810996
9568,-79.52709446,43.63811648
9569,-79.52790859,43.63541358
9570,-79.59458782,43.70141178
9571,-79.42159601,43.64131956
9572,-79.53232117,43.63453347
9573,-79.20763982,43.73804857
9574,-79.47599526,43.63078881
9575,-79.5497753,43.65306304
9576,-79.3469064,43.65089391
9577,-79.34691234,43.65090063
9578,-79.54977426,43.65306472
9579,-79.56704887,43.72079679
9580,-79.51690856,43.62899563
9581,-79.52528135,43.59258477
9582,-79.53365226,43.77280568
9583,-79.14201178,43.78750105
9584,-79.42327089,43.72409757
9585,-79.57035953,43.65818593
9586,-79.33867726,43.78287693
9587,-79.26567741,43.75373333
9588,-79.31394014,43.72500671
9589,-79.31060193,43.75278348
9590,-79.39283422,43.78803488
9591,-79.31391319,43.67749923
9592,-79.19881622,43.76022259
9593,-79.5979005,43.68653086
9594,-79.22034085,43.73865096
9595,-79.22015867,43.79894391
9596,-79.49544778,43.64086739
9597,-79.29806148,43.67058429
9598,-79.39245156,43.64743237
9599,-79.24023573,43.74034506
9600,-79.56213799,43.61980018
9601,-79.56248612,43.71922179
9602,-79.38308606,43.80545438
9603,-79.5563673,43.65072734
9604,-79.57063068,43.65879886
9605,-79.34393869,43.75857667
9606,-79.24994602,43.72974703
9607,-79.22158519,43.7996001
9608,-79.24913268,43.71638853
9609,-79.51327808,43.68526164
9610,-79.43131765,43.77827435
9611,-79.57982763,43.74078732
9612,-79.42803823,43.77981212
9613,-79.21314874,43.78611381
9614,-79.58313165,43.73694942
9615,-79.38465101,43.6490316
9616,-79.53283178,43.59940823
9617,-79.40706951,43.70130049
9618,-79.56461354,43.71962782
9619,-79.54574838,43.65775156
9620,-79.55201166,43.69591621
9621,-79.54425559,43.66199176
9622,-79.54745643,43.60729659
9623,-79.5485138,43.7008551
9624,-79.4280163,43.79190778
9625,-79.33490077,43.79781687
9626,-79.17060229,43.80849891
9627,-79.33976914,43.66048079
9628,-79.52508136,43.71349126
9629,-79.36062116,43.65272606
9630,-79.57288751,43.70262635
9631,-79.39346049,43.74058249
9632,-79.32953691,43.66738796
9633,-79.55727297,43.69128467
9634,-79.35010452,43.75335577
9635,-79.5314793,43.76928735
9636,-79.28230508,43.72007421
9637,-79.13931819,43.78380773
9638,-79.49506146,43.73192093
9639,-79.46403297,43.70046871
9640,-79.32198332,43.79684473
9641,-79.33627255,43.81678077
9642,-79.53178543,43.77065517
9643,-79.5710567,43.71402021
9644,-79.42868919,43.71130417
9645,-79.42524475,43.71307513
9646,-79.5463765,43.76936872
9647,-79.14153875,43.7915321
9648,-79.47309742,43.70008295
9649,-79.4318102,43.70936832
9650,-79.56716968,43.71773
9651,-79.19729771,43.74273471
9652,-79.55173562,43.61394387
9653,-79.39708472,43.75083328
9654,-79.35352287,43.65812035
9655,-79.344248,43.67990787
9656,-79.30760687,43.77574517
9657,-79.36318546,43.80077201
9658,-79.27564096,43.74355478
9659,-79.52691136,43.64792931
9660,-79.56807547,43.71490412
9661,-79.57706276,43.69017844
9662,-79.56698832,43.7217125
9663,-79.56797291,43.68737245
9664,-79.52834382,43.5955399
9665,-79.27431172,43.69614206
9666,-79.2162405,43.75912199
9667,-79.34641536,43.78840728
9668,-79.34008507,43.7589271
9669,-79.33864627,43.75955871
9670,-79.22157415,43.7242767
9671,-79.32526325,43.75971557
9672,-79.33282,43.77884424
9673,-79.38773445,43.64557897
