"Station Name","TORONTO"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158350"
"WMO Identifier","71266"
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2006-01-01","2006","01","01","","","","","","","","","","","","0.4","","0.0","T","0.4","","4","","","","",""
"2006-01-02","2006","01","02","","","","","","","","","","","","0.0","T","0.0","T","0.0","T","0","T","","","",""
"2006-01-03","2006","01","03","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2006-01-04","2006","01","04","","","","","","","","","","","","2.4","","0.0","","2.4","","0","","","","",""
"2006-01-05","2006","01","05","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2006-01-06","2006","01","06","","","","","","","","","","","","0.0","","3.0","","4.8","","0","","","","",""
"2006-01-07","2006","01","07","","","","","","","","","","","","0.0","","3.2","","2.0","","3","","","","",""
"2006-01-08","2006","01","08","","","","","","","","","","","","0.0","","0.0","","0.0","","6","","","","",""
"2006-01-09","2006","01","09","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","T","","","",""
"2006-01-10","2006","01","10","","","","","","","","","","","","0.4","","0.0","","0.4","","0","T","","","",""
"2006-01-11","2006","01","11","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2006-01-12","2006","01","12","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2006-01-13","2006","01","13","","","","","","","","","","","","2.4","","0.0","T","2.4","","0","","","","",""
"2006-01-14","2006","01","14","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","T","","","",""
"2006-01-15","2006","01","15","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2006-01-16","2006","01","16","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2006-01-17","2006","01","17","","","","","","","","","","","","33.0","","0.0","","33.0","","0","","","","",""
"2006-01-18","2006","01","18","","","","","","","","","","","","1.0","","0.6","","1.6","","0","","","","",""
"2006-01-19","2006","01","19","","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"2006-01-20","2006","01","20","","","","","","","","","","","","12.4","","0.6","","13.0","","0","","","","",""
"2006-01-21","2006","01","21","","","","","","","","","","","","0.0","","0.0","T","0.0","T","1","","","","",""
"2006-01-22","2006","01","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"2006-01-23","2006","01","23","","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"2006-01-24","2006","01","24","","","","","","","","","","","","1.0","","0.2","","1.2","","0","T","","","",""
"2006-01-25","2006","01","25","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","T","","","",""
"2006-01-26","2006","01","26","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2006-01-27","2006","01","27","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2006-01-28","2006","01","28","","","","","","","","","","","","10.2","","0.0","","10.2","","0","","","","",""
"2006-01-29","2006","01","29","","","","","","","","","","","","10.8","","0.0","","10.8","","0","","","","",""
"2006-01-30","2006","01","30","","","","","","","","","","","","2.6","","0.0","","2.6","","0","","","","",""
"2006-01-31","2006","01","31","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2006-02-01","2006","02","01","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2006-02-02","2006","02","02","","","","","","","","","","","","8.6","","0.0","","8.6","","0","","","","",""
"2006-02-03","2006","02","03","","","","","","","","","","","","2.2","","0.0","","2.2","","0","","","","",""
"2006-02-04","2006","02","04","","","","","","","","","","","","28.4","","4.0","","32.4","","0","","","","",""
"2006-02-05","2006","02","05","","","","","","","","","","","","0.0","","2.4","","2.6","","0","T","","","",""
"2006-02-06","2006","02","06","","","","","","","","","","","","0.0","","1.6","","2.2","","1","","","","",""
"2006-02-07","2006","02","07","","","","","","","","","","","","0.0","","0.0","T","0.0","T","2","","","","",""
"2006-02-08","2006","02","08","","","","","","","","","","","","0.0","","0.0","","0.0","","2","","","","",""
"2006-02-09","2006","02","09","","","","","","","","","","","","0.0","","0.4","","0.2","","2","","","","",""
"2006-02-10","2006","02","10","","","","","","","","","","","","0.0","","1.0","","0.6","","2","","","","",""
"2006-02-11","2006","02","11","","","","","","","","","","","","0.0","","0.0","T","0.0","T","2","","","","",""
"2006-02-12","2006","02","12","","","","","","","","","","","","0.0","","0.2","","0.0","T","0","T","","","",""
"2006-02-13","2006","02","13","","","","","","","","","","","","0.0","","0.0","T","0.0","T","2","","","","",""
"2006-02-14","2006","02","14","","","","","","","","","","","","0.0","","0.0","T","0.0","T","1","","","","",""
"2006-02-15","2006","02","15","","","","","","","","","","","","0.0","","3.2","","4.2","","0","T","","","",""
"2006-02-16","2006","02","16","","","","","","","","","","","","18.8","","0.0","T","18.8","","4","","","","",""
"2006-02-17","2006","02","17","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","T","","","",""
"2006-02-18","2006","02","18","","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"2006-02-19","2006","02","19","","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"2006-02-20","2006","02","20","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2006-02-21","2006","02","21","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2006-02-22","2006","02","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2006-02-23","2006","02","23","","","","","","","","","","","","0.4","","0.0","","0.4","","0","","","","",""
"2006-02-24","2006","02","24","","","","","","","","","","","","0.0","","6.2","","5.0","","0","","","","",""
