"Station Name","TORONTO"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158350"
"WMO Identifier","71266"
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1996-01-01","1996","01","01","","-1.2","","-4.5","","-2.9","","20.9","","0.0","","0.0","","0.8","","0.8","","6","","","","",""
"1996-01-02","1996","01","02","","-9.9","","-11.3","","-10.6","","28.6","","0.0","","0.0","","1.0","","1.0","","7","","","","",""
"1996-01-03","1996","01","03","","-11.0","","-13.8","","-12.4","","30.4","","0.0","","0.0","","1.0","","0.8","","7","","","","",""
"1996-01-04","1996","01","04","","-10.0","","-18.8","","-14.4","","32.4","","0.0","","0.0","","0.0","T","0.0","T","7","","","","",""
"1996-01-05","1996","01","05","","-14.0","","-17.0","","-15.5","","33.5","","0.0","","0.0","","0.0","T","0.0","T","7","","","","",""
"1996-01-06","1996","01","06","","-8.5","","-16.7","","-12.6","","30.6","","0.0","","0.0","","7.0","","1.8","","6","","","","",""
"1996-01-07","1996","01","07","","-10.8","","-12.8","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"1996-01-08","1996","01","08","","-4.4","","-14.1","","-9.3","","27.3","","0.0","","0.0","","0.0","T","0.0","T","10","","","","",""
"1996-01-09","1996","01","09","","-3.7","","-6.9","","-5.3","","23.3","","0.0","","0.0","","2.2","","1.8","","8","","","","",""
"1996-01-10","1996","01","10","","-7.9","","-11.6","","-9.8","","27.8","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
