"Station Name","TORONTO"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158350"
"WMO Identifier","71266"
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1991-03-27","1991","03","27","","14.4","","4.9","","9.7","","8.3","","0.0","","23.0","","0.0","","23.0","","0","","","","",""
"1991-03-28","1991","03","28","","8.8","","5.2","","7.0","","11.0","","0.0","","0.6","","0.6","","1.2","","0","","","","",""
"1991-03-29","1991","03","29","","2.7","","-1.4","","0.7","","17.3","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"1991-03-30","1991","03","30","","1.0","","-4.5","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-03-31","1991","03","31","","5.5","","-2.8","","1.4","","16.6","","0.0","","2.0","","0.0","T","2.0","","0","","","","",""
"1991-04-01","1991","04","01","","7.4","","1.9","","4.7","","13.3","","0.0","","2.0","","3.8","","5.8","","0","","","","",""
"1991-04-02","1991","04","02","","4.4","","0.6","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-04-03","1991","04","03","","7.8","","-1.8","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-04-04","1991","04","04","","13.4","","1.3","","7.4","","10.6","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"1991-04-05","1991","04","05","","16.7","","7.0","","11.9","","6.1","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"1991-04-06","1991","04","06","","16.4","","8.2","","12.3","","5.7","","0.0","","2.6","","0.0","","2.6","","0","","","","",""
"1991-04-07","1991","04","07","","23.2","","10.9","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-04-08","1991","04","08","","21.0","","14.6","","17.8","","0.2","","0.0","","38.6","","0.0","","38.6","","0","","","","",""
"1991-04-09","1991","04","09","","17.4","","9.0","","13.2","","4.8","","0.0","","16.2","","0.0","","16.2","","0","","","","",""
"1991-04-10","1991","04","10","","8.0","","4.1","","6.1","","11.9","","0.0","","0.4","","0.2","","0.6","","0","","","","",""
"1991-04-11","1991","04","11","","7.2","","0.4","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-04-12","1991","04","12","","6.1","","0.4","","3.3","","14.7","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"1991-04-13","1991","04","13","","6.2","","3.4","","4.8","","13.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"1991-04-14","1991","04","14","","7.5","","3.2","","5.4","","12.6","","0.0","","7.4","","0.0","","7.4","","0","","","","",""
"1991-04-15","1991","04","15","","11.1","","5.5","","8.3","","9.7","","0.0","","15.8","","0.0","","15.8","","0","","","","",""
"1991-04-16","1991","04","16","","14.0","","7.4","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-04-17","1991","04","17","","7.9","","4.7","","6.3","","11.7","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"1991-04-18","1991","04","18","","10.7","","3.7","","7.2","","10.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-04-19","1991","04","19","","11.0","","5.5","","8.3","","9.7","","0.0","","15.4","","0.0","","15.4","","0","","","","",""
"1991-04-20","1991","04","20","","5.5","","4.8","","5.2","","12.8","","0.0","","4.4","","0.0","","4.4","","0","","","","",""
"1991-04-21","1991","04","21","","8.9","","3.8","","6.4","","11.6","","0.0","","22.2","","0.0","","22.2","","0","","","","",""
"1991-04-22","1991","04","22","","7.9","","3.9","","5.9","","12.1","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"1991-04-23","1991","04","23","","15.2","","2.1","","8.7","","9.3","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"1991-04-24","1991","04","24","","16.1","","8.4","","12.3","","5.7","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"1991-04-25","1991","04","25","","17.5","","7.1","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-04-26","1991","04","26","","17.6","","8.8","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-04-27","1991","04","27","","20.4","","10.7","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-04-28","1991","04","28","","15.0","","10.8","","12.9","","5.1","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"1991-04-29","1991","04","29","","19.1","","10.3","","14.7","","3.3","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"1991-04-30","1991","04","30","","22.3","","12.0","","17.2","","0.8","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"1991-05-01","1991","05","01","","18.8","","11.0","","14.9","","3.1","","0.0","","6.4","","0.0","","6.4","","","M","","","",""
"1991-05-02","1991","05","02","","10.5","","8.2","","9.4","","8.6","","0.0","","0.2","","0.0","","0.2","","","M","","","",""
"1991-05-03","1991","05","03","","13.2","","5.0","","9.1","","8.9","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-04","1991","05","04","","10.0","","4.1","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-05","1991","05","05","","14.1","","5.7","","9.9","","8.1","","0.0","","9.2","","0.0","","9.2","","","M","","","",""
"1991-05-06","1991","05","06","","18.8","","8.1","","13.5","","4.5","","0.0","","0.0","T","0.0","","0.0","T","","M","","","",""
"1991-05-07","1991","05","07","","13.9","","8.3","","11.1","","6.9","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-08","1991","05","08","","13.5","","5.5","","9.5","","8.5","","0.0","","1.6","","0.0","","1.6","","","M","","","",""
"1991-05-09","1991","05","09","","13.4","","8.3","","10.9","","7.1","","0.0","","1.0","","0.0","","1.0","","","M","","","",""
"1991-05-10","1991","05","10","","19.0","","9.7","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-11","1991","05","11","","24.1","","10.9","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-12","1991","05","12","","28.6","","17.5","","23.1","","0.0","","5.1","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-13","1991","05","13","","26.5","","16.5","","21.5","","0.0","","3.5","","1.2","","0.0","","1.2","","","M","","","",""
"1991-05-14","1991","05","14","","28.9","","17.8","","23.4","","0.0","","5.4","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-15","1991","05","15","","22.9","","12.8","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-16","1991","05","16","","26.3","","14.1","","20.2","","0.0","","2.2","","12.6","","0.0","","12.6","","","M","","","",""
"1991-05-17","1991","05","17","","22.8","","11.9","","17.4","","0.6","","0.0","","3.6","","0.0","","3.6","","","M","","","",""
"1991-05-18","1991","05","18","","13.1","","6.5","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-19","1991","05","19","","17.4","","8.1","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-20","1991","05","20","","21.4","","9.7","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-21","1991","05","21","","26.1","","10.3","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-22","1991","05","22","","27.4","","15.8","","21.6","","0.0","","3.6","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-23","1991","05","23","","28.3","","17.0","","22.7","","0.0","","4.7","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-24","1991","05","24","","27.6","","17.4","","22.5","","0.0","","4.5","","1.4","","0.0","","1.4","","","M","","","",""
"1991-05-25","1991","05","25","","25.6","","18.7","","22.2","","0.0","","4.2","","4.2","","0.0","","4.2","","","M","","","",""
"1991-05-26","1991","05","26","","17.9","","13.9","","15.9","","2.1","","0.0","","12.8","","0.0","","12.8","","","M","","","",""
"1991-05-27","1991","05","27","","25.4","","15.0","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","M","","","",""
"1991-05-28","1991","05","28","","27.3","","18.9","","23.1","","0.0","","5.1","","0.0","T","0.0","","0.0","T","","M","","","",""
"1991-05-29","1991","05","29","","27.6","","20.1","","23.9","","0.0","","5.9","","5.6","","0.0","","5.6","","","M","","","",""
"1991-05-30","1991","05","30","","29.4","","19.1","","24.3","","0.0","","6.3","","0.4","","0.0","","0.4","","","M","","","",""
"1991-05-31","1991","05","31","","28.3","","21.7","","25.0","","0.0","","7.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"1991-06-01","1991","06","01","","23.1","","17.7","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-02","1991","06","02","","24.6","","16.9","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-03","1991","06","03","","24.5","","16.9","","20.7","","0.0","","2.7","","2.0","","0.0","","2.0","","0","","","","",""
"1991-06-04","1991","06","04","","21.2","","12.4","","16.8","","1.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"1991-06-05","1991","06","05","","21.4","","14.0","","17.7","","0.3","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"1991-06-06","1991","06","06","","22.0","","13.2","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-07","1991","06","07","","24.7","","13.8","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-08","1991","06","08","","27.4","","15.8","","21.6","","0.0","","3.6","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-09","1991","06","09","","26.4","","17.2","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-10","1991","06","10","","31.4","","18.5","","25.0","","0.0","","7.0","","0.6","","0.0","","0.6","","0","","","","",""
"1991-06-11","1991","06","11","","23.0","","18.6","","20.8","","0.0","","2.8","","4.8","","0.0","","4.8","","0","","","","",""
"1991-06-12","1991","06","12","","23.0","","16.2","","19.6","","0.0","","1.6","","1.0","","0.0","","1.0","","0","","","","",""
"1991-06-13","1991","06","13","","19.2","","9.1","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-14","1991","06","14","","25.3","","12.4","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-15","1991","06","15","","33.3","","17.4","","25.4","","0.0","","7.4","","26.4","","0.0","","26.4","","0","","","","",""
"1991-06-16","1991","06","16","","27.5","","18.6","","23.1","","0.0","","5.1","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-17","1991","06","17","","25.3","","18.3","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-18","1991","06","18","","25.6","","18.0","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-19","1991","06","19","","28.4","","19.7","","24.1","","0.0","","6.1","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-20","1991","06","20","","30.9","","19.9","","25.4","","0.0","","7.4","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-21","1991","06","21","","25.9","","18.8","","22.4","","0.0","","4.4","","0.0","T","0.0","","0.0","T","0","","","","",""
"1991-06-22","1991","06","22","","19.8","","16.7","","18.3","","0.0","","0.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"1991-06-23","1991","06","23","","22.5","","14.5","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-24","1991","06","24","","26.2","","16.8","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-25","1991","06","25","","27.5","","16.4","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-26","1991","06","26","","30.4","","18.2","","24.3","","0.0","","6.3","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-27","1991","06","27","","32.1","","22.2","","27.2","","0.0","","9.2","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-28","1991","06","28","","34.0","","21.0","","27.5","","0.0","","9.5","","0.0","","0.0","","0.0","","0","","","","",""
"1991-06-29","1991","06","29","","24.4","","21.4","","22.9","","0.0","","4.9","","0.0","T","0.0","","0.0","T","0","","","","",""
"1991-06-30","1991","06","30","","22.5","","14.4","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"1991-07-01","1991","07","01","","24.0","","17.2","","20.6","","0.0","","2.6","","0.6","","0.0","","0.6","","","M","","","",""
"1991-07-02","1991","07","02","","24.5","","17.3","","20.9","","0.0","","2.9","","0.0","T","0.0","","0.0","T","","M","","","",""
"1991-07-03","1991","07","03","","25.5","","17.9","","21.7","","0.0","","3.7","","5.0","","0.0","","5.0","","","M","","","",""
"1991-07-04","1991","07","04","","26.2","","20.0","","23.1","","0.0","","5.1","","10.4","","0.0","","10.4","","","M","","","",""
"1991-07-05","1991","07","05","","23.2","","18.4","","20.8","","0.0","","2.8","","12.6","","0.0","","12.6","","","M","","","",""
"1991-07-06","1991","07","06","","30.0","","18.5","","24.3","","0.0","","6.3","","26.8","","0.0","","26.8","","","M","","","",""
"1991-07-07","1991","07","07","","30.7","","19.2","","25.0","","0.0","","7.0","","4.0","","0.0","","4.0","","","M","","","",""
"1991-07-08","1991","07","08","","26.7","","20.6","","23.7","","0.0","","5.7","","0.0","","0.0","","0.0","","","M","","","",""
"1991-07-09","1991","07","09","","24.5","","14.5","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","","M","","","",""
"1991-07-10","1991","07","10","","25.6","","14.3","","20.0","","0.0","","2.0","","0.0","T","0.0","","0.0","T","","M","","","",""
"1991-07-11","1991","07","11","","25.2","","15.6","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","M","","","",""
"1991-07-12","1991","07","12","","27.1","","16.5","","21.8","","0.0","","3.8","","3.8","","0.0","","3.8","","","M","","","",""
"1991-07-13","1991","07","13","","23.7","","17.7","","20.7","","0.0","","2.7","","1.2","","0.0","","1.2","","","M","","","",""
"1991-07-14","1991","07","14","","26.1","","17.1","","21.6","","0.0","","3.6","","0.0","","0.0","","0.0","","","M","","","",""
"1991-07-15","1991","07","15","","27.3","","15.8","","21.6","","0.0","","3.6","","0.0","","0.0","","0.0","","","M","","","",""
