"Station Name","TORONTO"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158350"
"WMO Identifier","71266"
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2007-01-01","2007","01","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2007-01-02","2007","01","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2007-01-03","2007","01","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2007-01-04","2007","01","04","†","","","","","","","","","","","7.2","","0.0","","7.2","","0","","","","",""
"2007-01-05","2007","01","05","†","","","","","","","","","","","7.9","","0.0","","7.9","","0","","","","",""
"2007-01-06","2007","01","06","†","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2007-01-07","2007","01","07","†","","","","","","","","","","","3.6","","0.0","","3.6","","0","","","","",""
"2007-01-08","2007","01","08","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2007-01-09","2007","01","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2007-01-10","2007","01","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2007-01-11","2007","01","11","†","","","","","","","","","","","1.8","","0.0","","1.8","","0","","","","",""
"2007-01-12","2007","01","12","†","","","","","","","","","","","3.0","","0.0","T","3.0","","0","","","","",""
"2007-01-13","2007","01","13","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","T","","","",""
"2007-01-14","2007","01","14","†","","","","","","","","","","","2.0","","3.0","","12.0","","0","T","","","",""
"2007-01-15","2007","01","15","†","","","","","","","","","","","3.0","","2.6","","5.6","","2","","","","",""
"2007-01-16","2007","01","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","3","","","","",""
"2007-01-17","2007","01","17","†","","","","","","","","","","","0.0","","0.0","","0.0","","3","","","","",""
"2007-01-18","2007","01","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","3","","","","",""
"2007-01-19","2007","01","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","3","","","","",""
"2007-01-20","2007","01","20","†","","","","","","","","","","","0.0","","0.0","","0.0","","3","","","","",""
"2007-01-21","2007","01","21","†","","","","","","","","","","","0.0","","1.0","","1.4","","3","","","","",""
"2007-01-22","2007","01","22","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","4","","","","",""
"2007-01-23","2007","01","23","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","4","","","","",""
"2007-01-24","2007","01","24","†","","","","","","","","","","","0.0","","1.0","","0.4","","4","","","","",""
"2007-01-25","2007","01","25","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","5","","","","",""
"2007-01-26","2007","01","26","†","","","","","","","","","","","0.0","","1.5","","1.6","","5","","","","",""
"2007-01-27","2007","01","27","†","","","","","","","","","","","0.0","T","1.0","","0.8","","6","","","","",""
"2007-01-28","2007","01","28","†","","","","","","","","","","","0.0","","1.2","","0.8","","6","","","","",""
"2007-01-29","2007","01","29","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","6","","","","",""
"2007-01-30","2007","01","30","†","","","","","","","","","","","0.0","","1.4","","1.1","","6","","","","",""
"2007-01-31","2007","01","31","†","","","","","","","","","","","0.0","","0.0","","0.0","","7","","","","",""
"2007-02-01","2007","02","01","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","7","","","","",""
"2007-02-02","2007","02","02","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","7","","","","",""
"2007-02-03","2007","02","03","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","7","","","","",""
"2007-02-04","2007","02","04","†","","","","","","","","","","","0.0","","0.0","","0.0","","7","","","","",""
"2007-02-05","2007","02","05","†","","","","","","","","","","","0.0","","1.9","","3.2","","7","","","","",""
"2007-02-06","2007","02","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","9","","","","",""
"2007-02-07","2007","02","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","9","","","","",""
"2007-02-08","2007","02","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","9","","","","",""
"2007-02-09","2007","02","09","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","9","","","","",""
"2007-02-10","2007","02","10","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","9","","","","",""
"2007-02-11","2007","02","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","9","","","","",""
"2007-02-12","2007","02","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","8","","","","",""
"2007-02-13","2007","02","13","†","","","","","","","","","","","0.0","","11.5","","11.0","","8","","","","",""
"2007-02-14","2007","02","14","†","","","","","","","","","","","0.0","","3.0","","2.0","","20","","","","",""
"2007-02-15","2007","02","15","†","","","","","","","","","","","0.0","","3.0","","0.0","T","23","","","","",""
"2007-02-16","2007","02","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","26","","","","",""
"2007-02-17","2007","02","17","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","23","","","","",""
"2007-02-18","2007","02","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","23","","","","",""
"2007-02-19","2007","02","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","23","","","","",""
"2007-02-20","2007","02","20","†","","","","","","","","","","","0.0","","0.0","","0.0","","23","","","","",""
"2007-02-21","2007","02","21","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","23","","","","",""
"2007-02-22","2007","02","22","†","","","","","","","","","","","0.0","T","3.4","","3.4","","23","","","","",""
"2007-02-23","2007","02","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","23","","","","",""
"2007-02-24","2007","02","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","23","","","","",""
"2007-02-25","2007","02","25","†","","","","","","","","","","","0.0","","4.0","","4.0","","23","","","","",""
"2007-02-26","2007","02","26","†","","","","","","","","","","","0.0","","11.0","","6.0","","27","","","","",""
"2007-02-27","2007","02","27","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","30","","","","",""
"2007-02-28","2007","02","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","22","","","","",""
